timestamp,cpu_usage,ram_usage,requests
2024-01-13 15:15:00,25.11,13.49,251
2024-01-13 15:30:00,28.53,23.89,299
2024-01-13 15:45:00,18.33,11.95,177
2024-01-13 16:00:00,20.86,15.81,214
2024-01-13 16:15:00,23.05,13.95,215
2024-01-13 16:30:00,14.81,10.0,120
2024-01-13 16:45:00,18.52,14.61,136
2024-01-13 17:00:00,20.32,21.82,207
2024-01-13 17:15:00,24.15,17.65,168
2024-01-13 17:30:00,24.54,19.18,144
2024-01-13 17:45:00,27.86,17.75,183
2024-01-13 18:00:00,16.22,10.0,153
2024-01-13 18:15:00,18.51,15.26,96
2024-01-13 18:30:00,20.28,15.47,229
2024-01-13 18:45:00,8.54,10.0,76
2024-01-13 19:00:00,14.91,13.71,86
2024-01-13 19:15:00,13.87,14.45,96
2024-01-13 19:30:00,19.29,13.12,136
2024-01-13 19:45:00,12.04,10.0,78
2024-01-13 20:00:00,11.15,10.0,155
2024-01-13 20:15:00,41.12,31.63,287
2024-01-13 20:30:00,15.44,10.51,208
2024-01-13 20:45:00,8.51,10.0,57
2024-01-13 21:00:00,5.0,10.0,71
2024-01-13 21:15:00,19.51,19.03,105
2024-01-13 21:30:00,14.39,15.71,118
2024-01-13 21:45:00,5.0,10.0,63
2024-01-13 22:00:00,9.08,10.0,106
2024-01-13 22:15:00,5.0,10.0,36
2024-01-13 22:30:00,39.57,27.78,200
2024-01-13 22:45:00,17.41,15.28,209
2024-01-13 23:00:00,9.05,10.0,103
2024-01-13 23:15:00,5.0,10.0,58
2024-01-13 23:30:00,5.0,10.0,45
2024-01-13 23:45:00,9.92,10.0,126
2024-01-14 00:00:00,9.68,10.0,129
2024-01-14 00:15:00,5.0,10.0,32
2024-01-14 00:30:00,5.0,10.0,29
2024-01-14 00:45:00,9.19,10.0,77
2024-01-14 01:00:00,42.67,36.01,362
2024-01-14 01:15:00,5.0,10.0,65
2024-01-14 01:30:00,12.0,10.0,88
2024-01-14 01:45:00,8.06,11.31,106
2024-01-14 02:00:00,6.81,12.95,36
2024-01-14 02:15:00,9.81,10.0,76
2024-01-14 02:30:00,13.73,10.39,105
2024-01-14 02:45:00,13.24,12.54,118
2024-01-14 03:00:00,8.65,10.0,278
2024-01-14 03:15:00,9.89,11.06,141
2024-01-14 03:30:00,10.56,10.0,78
2024-01-14 03:45:00,9.67,10.0,113
2024-01-14 04:00:00,9.86,10.0,98
2024-01-14 04:15:00,7.1,10.0,79
2024-01-14 04:30:00,13.49,10.0,153
2024-01-14 04:45:00,17.84,12.1,166
2024-01-14 05:00:00,7.29,10.0,42
2024-01-14 05:15:00,11.12,10.05,95
2024-01-14 05:30:00,7.68,10.0,119
2024-01-14 05:45:00,22.99,16.54,326
2024-01-14 06:00:00,22.49,18.11,293
2024-01-14 06:15:00,22.28,18.28,138
2024-01-14 06:30:00,15.45,10.0,88
2024-01-14 06:45:00,17.58,14.58,168
2024-01-14 07:00:00,29.69,23.46,405
2024-01-14 07:15:00,22.86,16.88,174
2024-01-14 07:30:00,17.19,15.88,162
2024-01-14 07:45:00,19.51,17.24,258
2024-01-14 08:00:00,27.8,17.01,341
2024-01-14 08:15:00,29.36,26.53,162
2024-01-14 08:30:00,19.62,13.28,192
2024-01-14 08:45:00,22.05,18.36,215
2024-01-14 09:00:00,26.52,16.78,194
2024-01-14 09:15:00,22.85,20.46,324
2024-01-14 09:30:00,38.97,31.32,413
2024-01-14 09:45:00,28.74,21.59,299
2024-01-14 10:00:00,23.64,17.88,240
2024-01-14 10:15:00,25.51,18.19,231
2024-01-14 10:30:00,22.05,17.14,169
2024-01-14 10:45:00,34.29,33.44,416
2024-01-14 11:00:00,27.59,19.84,384
2024-01-14 11:15:00,28.78,22.95,271
2024-01-14 11:30:00,27.88,16.04,310
2024-01-14 11:45:00,35.99,28.0,505
2024-01-14 12:00:00,34.28,28.62,227
2024-01-14 12:15:00,28.91,24.28,405
2024-01-14 12:30:00,27.83,27.43,210
2024-01-14 12:45:00,28.4,15.5,242
2024-01-14 13:00:00,28.87,23.22,268
2024-01-14 13:15:00,30.66,23.52,339
2024-01-14 13:30:00,31.28,22.05,221
2024-01-14 13:45:00,30.17,23.97,404
2024-01-14 14:00:00,28.3,19.71,187
2024-01-14 14:15:00,17.04,13.01,194
2024-01-14 14:30:00,31.24,24.0,168
2024-01-14 14:45:00,33.23,24.55,176
2024-01-14 15:00:00,21.58,13.05,122
2024-01-14 15:15:00,72.72,57.93,542
2024-01-14 15:30:00,24.53,20.18,170
2024-01-14 15:45:00,28.03,18.51,200
2024-01-14 16:00:00,13.08,11.28,95
2024-01-14 16:15:00,26.29,27.32,379
2024-01-14 16:30:00,38.08,23.29,292
2024-01-14 16:45:00,25.49,20.81,211
2024-01-14 17:00:00,14.82,12.36,186
2024-01-14 17:15:00,22.58,17.35,271
2024-01-14 17:30:00,20.77,20.19,181
2024-01-14 17:45:00,26.62,25.62,159
2024-01-14 18:00:00,18.27,12.15,164
2024-01-14 18:15:00,11.75,10.0,174
2024-01-14 18:30:00,14.75,10.96,217
2024-01-14 18:45:00,17.45,14.07,228
2024-01-14 19:00:00,16.46,15.17,123
2024-01-14 19:15:00,5.37,10.0,46
2024-01-14 19:30:00,7.61,11.69,72
2024-01-14 19:45:00,29.53,20.64,237
2024-01-14 20:00:00,7.55,10.0,89
2024-01-14 20:15:00,5.0,10.0,30
2024-01-14 20:30:00,5.81,10.0,55
2024-01-14 20:45:00,8.71,10.0,67
2024-01-14 21:00:00,5.0,10.0,60
2024-01-14 21:15:00,5.43,10.0,56
2024-01-14 21:30:00,14.42,12.36,216
2024-01-14 21:45:00,5.83,10.0,57
2024-01-14 22:00:00,5.0,10.0,44
2024-01-14 22:15:00,5.0,10.0,65
2024-01-14 22:30:00,5.0,10.0,49
2024-01-14 22:45:00,45.09,34.05,287
2024-01-14 23:00:00,14.77,10.0,135
2024-01-14 23:15:00,5.81,10.0,52
2024-01-14 23:30:00,9.64,10.0,100
2024-01-14 23:45:00,7.22,10.0,104
2024-01-15 00:00:00,13.36,11.19,178
2024-01-15 00:15:00,48.16,39.74,378
2024-01-15 00:30:00,9.21,10.0,92
2024-01-15 00:45:00,16.14,10.0,175
2024-01-15 01:00:00,8.93,10.0,55
2024-01-15 01:15:00,13.15,13.02,169
2024-01-15 01:30:00,5.0,10.0,28
2024-01-15 01:45:00,7.1,10.0,94
2024-01-15 02:00:00,21.35,14.16,206
2024-01-15 02:15:00,12.85,10.0,132
2024-01-15 02:30:00,8.83,10.0,107
2024-01-15 02:45:00,16.11,10.0,104
2024-01-15 03:00:00,57.5,47.87,814
2024-01-15 03:15:00,16.33,10.0,191
2024-01-15 03:30:00,11.87,10.0,82
2024-01-15 03:45:00,20.55,12.77,139
2024-01-15 04:00:00,25.76,16.96,177
2024-01-15 04:15:00,16.68,10.26,113
2024-01-15 04:30:00,18.39,10.0,150
2024-01-15 04:45:00,25.5,19.83,271
2024-01-15 05:00:00,35.72,29.16,496
2024-01-15 05:15:00,24.45,24.53,269
2024-01-15 05:30:00,23.23,18.94,192
2024-01-15 05:45:00,24.61,18.44,204
2024-01-15 06:00:00,32.51,23.34,329
2024-01-15 06:15:00,26.43,21.6,171
2024-01-15 06:30:00,34.1,29.73,414
2024-01-15 06:45:00,28.23,22.91,316
2024-01-15 07:00:00,28.45,20.18,325
2024-01-15 07:15:00,41.1,30.8,436
2024-01-15 07:30:00,48.39,40.5,604
2024-01-15 07:45:00,46.78,39.24,459
2024-01-15 08:00:00,35.82,31.95,288
2024-01-15 08:15:00,38.29,32.24,418
2024-01-15 08:30:00,48.54,36.52,409
2024-01-15 08:45:00,43.69,38.8,373
2024-01-15 09:00:00,86.35,73.82,1000
2024-01-15 09:15:00,42.59,29.43,243
2024-01-15 09:30:00,43.46,37.09,645
2024-01-15 09:45:00,43.33,32.05,621
2024-01-15 10:00:00,50.85,41.37,360
2024-01-15 10:15:00,41.65,34.37,514
2024-01-15 10:30:00,41.45,34.23,514
2024-01-15 10:45:00,49.72,37.16,312
2024-01-15 11:00:00,45.09,38.72,622
2024-01-15 11:15:00,45.51,37.04,405
2024-01-15 11:30:00,42.11,36.17,369
2024-01-15 11:45:00,58.66,47.03,439
2024-01-15 12:00:00,50.14,40.18,510
2024-01-15 12:15:00,86.89,69.07,1000
2024-01-15 12:30:00,48.18,34.25,555
2024-01-15 12:45:00,95.0,74.15,725
2024-01-15 13:00:00,52.94,43.7,1000
2024-01-15 13:15:00,48.53,36.07,354
2024-01-15 13:30:00,39.62,34.37,349
2024-01-15 13:45:00,55.0,43.54,794
2024-01-15 14:00:00,40.6,31.3,558
2024-01-15 14:15:00,55.28,46.85,488
2024-01-15 14:30:00,43.69,34.64,421
2024-01-15 14:45:00,47.21,41.6,849
2024-01-15 15:00:00,40.77,35.49,405
2024-01-15 15:15:00,41.59,32.14,289
2024-01-15 15:30:00,41.38,29.81,1000
2024-01-15 15:45:00,93.39,77.63,974
2024-01-15 16:00:00,38.0,30.79,210
2024-01-15 16:15:00,37.48,31.67,335
2024-01-15 16:30:00,40.06,28.46,521
2024-01-15 16:45:00,42.33,36.24,419
2024-01-15 17:00:00,28.05,23.62,215
2024-01-15 17:15:00,86.47,68.09,773
2024-01-15 17:30:00,40.28,25.11,604
2024-01-15 17:45:00,44.01,32.02,533
2024-01-15 18:00:00,26.98,23.07,356
2024-01-15 18:15:00,23.87,16.58,148
2024-01-15 18:30:00,28.07,15.84,242
2024-01-15 18:45:00,28.06,19.16,179
2024-01-15 19:00:00,24.03,20.15,348
2024-01-15 19:15:00,35.0,29.07,466
2024-01-15 19:30:00,68.53,53.66,663
2024-01-15 19:45:00,59.93,46.58,836
2024-01-15 20:00:00,13.95,11.33,198
2024-01-15 20:15:00,15.41,14.25,109
2024-01-15 20:30:00,27.24,20.85,349
2024-01-15 20:45:00,22.26,20.77,162
2024-01-15 21:00:00,14.12,10.0,100
2024-01-15 21:15:00,17.39,12.26,206
2024-01-15 21:30:00,6.12,10.0,76
2024-01-15 21:45:00,26.23,18.62,189
2024-01-15 22:00:00,24.3,17.86,232
2024-01-15 22:15:00,14.69,13.13,133
2024-01-15 22:30:00,10.1,10.0,103
2024-01-15 22:45:00,6.27,10.0,38
2024-01-15 23:00:00,14.14,10.0,119
2024-01-15 23:15:00,8.52,12.24,51
2024-01-15 23:30:00,62.95,52.23,565
2024-01-15 23:45:00,24.58,16.55,278
2024-01-16 00:00:00,9.93,10.0,82
2024-01-16 00:15:00,5.0,10.0,61
2024-01-16 00:30:00,13.12,10.0,142
2024-01-16 00:45:00,5.9,10.0,42
2024-01-16 01:00:00,12.66,10.55,155
2024-01-16 01:15:00,9.82,11.15,106
2024-01-16 01:30:00,9.4,10.0,101
2024-01-16 01:45:00,8.11,10.0,105
2024-01-16 02:00:00,21.19,16.84,269
2024-01-16 02:15:00,5.0,10.0,61
2024-01-16 02:30:00,5.0,10.0,56
2024-01-16 02:45:00,10.85,10.19,138
2024-01-16 03:00:00,23.27,15.52,131
2024-01-16 03:15:00,6.84,10.0,42
2024-01-16 03:30:00,18.33,14.25,95
2024-01-16 03:45:00,10.17,10.0,105
2024-01-16 04:00:00,22.86,15.71,202
2024-01-16 04:15:00,16.86,10.0,147
2024-01-16 04:30:00,16.86,18.97,117
2024-01-16 04:45:00,10.5,10.0,119
2024-01-16 05:00:00,22.63,16.31,324
2024-01-16 05:15:00,23.46,21.68,195
2024-01-16 05:30:00,30.53,20.88,241
2024-01-16 05:45:00,22.92,14.53,329
2024-01-16 06:00:00,27.18,20.63,151
2024-01-16 06:15:00,32.65,24.13,168
2024-01-16 06:30:00,44.31,36.34,360
2024-01-16 06:45:00,28.78,23.91,171
2024-01-16 07:00:00,24.86,22.15,155
2024-01-16 07:15:00,34.04,23.01,441
2024-01-16 07:30:00,44.28,36.72,572
2024-01-16 07:45:00,40.16,35.68,210
2024-01-16 08:00:00,34.48,29.56,376
2024-01-16 08:15:00,45.33,35.49,340
2024-01-16 08:30:00,42.84,32.18,223
2024-01-16 08:45:00,89.67,67.0,1000
2024-01-16 09:00:00,44.87,33.78,457
2024-01-16 09:15:00,34.85,23.64,183
2024-01-16 09:30:00,42.3,36.26,460
2024-01-16 09:45:00,46.65,37.35,556
2024-01-16 10:00:00,50.22,41.55,561
2024-01-16 10:15:00,90.46,74.83,1000
2024-01-16 10:30:00,78.76,59.94,723
2024-01-16 10:45:00,39.55,36.34,315
2024-01-16 11:00:00,49.24,42.86,310
2024-01-16 11:15:00,45.74,36.3,606
2024-01-16 11:30:00,48.78,42.36,606
2024-01-16 11:45:00,56.41,44.11,542
2024-01-16 12:00:00,57.38,45.32,758
2024-01-16 12:15:00,52.52,41.91,658
2024-01-16 12:30:00,94.57,77.05,519
2024-01-16 12:45:00,46.96,34.54,367
2024-01-16 13:00:00,51.19,39.73,323
2024-01-16 13:15:00,57.29,46.14,542
2024-01-16 13:30:00,39.15,27.59,486
2024-01-16 13:45:00,46.8,35.61,503
2024-01-16 14:00:00,49.78,36.84,673
2024-01-16 14:15:00,43.27,35.18,478
2024-01-16 14:30:00,51.91,43.59,625
2024-01-16 14:45:00,51.16,40.92,554
2024-01-16 15:00:00,44.45,30.69,391
2024-01-16 15:15:00,40.87,26.55,258
2024-01-16 15:30:00,51.72,42.6,336
2024-01-16 15:45:00,42.18,31.45,260
2024-01-16 16:00:00,38.62,29.88,420
2024-01-16 16:15:00,38.01,30.29,433
2024-01-16 16:30:00,42.99,30.98,393
2024-01-16 16:45:00,45.53,37.03,281
2024-01-16 17:00:00,36.91,27.47,347
2024-01-16 17:15:00,28.83,27.67,419
2024-01-16 17:30:00,33.79,28.49,440
2024-01-16 17:45:00,39.5,23.48,835
2024-01-16 18:00:00,23.73,18.34,325
2024-01-16 18:15:00,36.58,33.11,1000
2024-01-16 18:30:00,30.79,25.56,389
2024-01-16 18:45:00,26.74,19.74,350
2024-01-16 19:00:00,18.57,15.49,151
2024-01-16 19:15:00,27.19,19.64,136
2024-01-16 19:30:00,20.47,14.61,235
2024-01-16 19:45:00,19.17,12.87,279
2024-01-16 20:00:00,19.18,18.9,177
2024-01-16 20:15:00,17.93,14.44,169
2024-01-16 20:30:00,23.65,19.64,122
2024-01-16 20:45:00,10.18,10.0,64
2024-01-16 21:00:00,16.97,16.53,199
2024-01-16 21:15:00,17.52,10.0,228
2024-01-16 21:30:00,17.13,11.6,156
2024-01-16 21:45:00,16.59,11.23,211
2024-01-16 22:00:00,14.13,13.52,195
2024-01-16 22:15:00,5.0,10.0,44
2024-01-16 22:30:00,15.98,11.51,91
2024-01-16 22:45:00,10.15,10.0,78
2024-01-16 23:00:00,9.7,10.0,94
2024-01-16 23:15:00,21.0,17.28,907
2024-01-16 23:30:00,12.17,14.74,125
2024-01-16 23:45:00,5.92,10.17,71
2024-01-17 00:00:00,5.0,10.0,59
2024-01-17 00:15:00,8.92,10.12,125
2024-01-17 00:30:00,16.01,12.83,83
2024-01-17 00:45:00,7.89,10.0,93
2024-01-17 01:00:00,10.24,10.0,80
2024-01-17 01:15:00,21.93,14.82,242
2024-01-17 01:30:00,5.94,10.0,61
2024-01-17 01:45:00,11.98,10.0,85
2024-01-17 02:00:00,14.89,10.0,129
2024-01-17 02:15:00,10.33,10.0,142
2024-01-17 02:30:00,12.67,10.0,133
2024-01-17 02:45:00,9.91,10.0,129
2024-01-17 03:00:00,8.38,10.0,46
2024-01-17 03:15:00,17.32,19.34,493
2024-01-17 03:30:00,7.72,10.0,83
2024-01-17 03:45:00,12.68,10.0,117
2024-01-17 04:00:00,20.06,15.13,221
2024-01-17 04:15:00,32.65,23.14,466
2024-01-17 04:30:00,16.06,10.23,161
2024-01-17 04:45:00,20.76,15.73,271
2024-01-17 05:00:00,29.57,23.12,397
2024-01-17 05:15:00,24.77,22.9,201
2024-01-17 05:30:00,29.78,22.92,364
2024-01-17 05:45:00,18.09,11.77,122
2024-01-17 06:00:00,19.01,12.56,281
2024-01-17 06:15:00,30.9,22.28,339
2024-01-17 06:30:00,30.12,22.08,302
2024-01-17 06:45:00,23.78,20.37,178
2024-01-17 07:00:00,33.12,28.12,274
2024-01-17 07:15:00,39.91,32.09,265
2024-01-17 07:30:00,33.84,24.14,226
2024-01-17 07:45:00,24.63,23.72,356
2024-01-17 08:00:00,43.67,32.76,366
2024-01-17 08:15:00,45.34,32.42,483
2024-01-17 08:30:00,37.95,31.05,443
2024-01-17 08:45:00,42.16,31.58,395
2024-01-17 09:00:00,38.74,31.05,378
2024-01-17 09:15:00,45.38,36.27,538
2024-01-17 09:30:00,42.89,33.36,386
2024-01-17 09:45:00,50.64,43.39,550
2024-01-17 10:00:00,44.13,34.58,658
2024-01-17 10:15:00,45.48,38.49,523
2024-01-17 10:30:00,43.19,30.8,393
2024-01-17 10:45:00,60.66,48.82,861
2024-01-17 11:00:00,47.17,39.5,1000
2024-01-17 11:15:00,45.55,42.27,248
2024-01-17 11:30:00,43.99,35.04,314
2024-01-17 11:45:00,49.88,47.02,656
2024-01-17 12:00:00,57.8,40.39,664
2024-01-17 12:15:00,51.96,39.06,262
2024-01-17 12:30:00,48.62,36.88,424
2024-01-17 12:45:00,47.5,37.82,389
2024-01-17 13:00:00,54.05,46.46,438
2024-01-17 13:15:00,47.92,38.33,306
2024-01-17 13:30:00,52.89,41.61,677
2024-01-17 13:45:00,56.61,49.31,639
2024-01-17 14:00:00,51.68,43.54,709
2024-01-17 14:15:00,58.54,38.65,778
2024-01-17 14:30:00,44.54,35.73,496
2024-01-17 14:45:00,55.43,49.25,368
2024-01-17 15:00:00,37.32,28.26,250
2024-01-17 15:15:00,40.66,33.25,566
2024-01-17 15:30:00,32.71,23.82,446
2024-01-17 15:45:00,45.91,38.09,656
2024-01-17 16:00:00,43.99,33.53,222
2024-01-17 16:15:00,45.59,32.37,616
2024-01-17 16:30:00,40.71,27.39,1000
2024-01-17 16:45:00,47.68,39.94,510
2024-01-17 17:00:00,27.41,23.93,158
2024-01-17 17:15:00,41.21,30.15,471
2024-01-17 17:30:00,41.63,37.49,1000
2024-01-17 17:45:00,27.62,23.7,194
2024-01-17 18:00:00,30.69,18.89,204
2024-01-17 18:15:00,38.85,31.68,363
2024-01-17 18:30:00,33.38,21.55,333
2024-01-17 18:45:00,26.5,20.53,146
2024-01-17 19:00:00,25.34,19.38,195
2024-01-17 19:15:00,25.7,14.77,226
2024-01-17 19:30:00,31.39,22.27,271
2024-01-17 19:45:00,21.98,18.54,295
2024-01-17 20:00:00,17.82,11.73,263
2024-01-17 20:15:00,19.58,14.51,209
2024-01-17 20:30:00,20.97,20.7,113
2024-01-17 20:45:00,16.42,11.06,115
2024-01-17 21:00:00,13.22,14.63,132
2024-01-17 21:15:00,13.35,10.7,84
2024-01-17 21:30:00,18.81,10.0,163
2024-01-17 21:45:00,19.79,18.63,139
2024-01-17 22:00:00,18.52,12.49,153
2024-01-17 22:15:00,6.74,11.36,38
2024-01-17 22:30:00,18.11,14.6,142
2024-01-17 22:45:00,18.61,10.0,240
2024-01-17 23:00:00,8.61,10.0,55
2024-01-17 23:15:00,11.69,10.0,120
2024-01-17 23:30:00,9.27,10.0,102
2024-01-17 23:45:00,21.12,15.62,294
2024-01-18 00:00:00,18.88,10.66,228
2024-01-18 00:15:00,10.71,13.59,82
2024-01-18 00:30:00,5.0,10.0,49
2024-01-18 00:45:00,18.7,15.21,170
2024-01-18 01:00:00,16.22,10.0,169
2024-01-18 01:15:00,5.0,10.0,31
2024-01-18 01:30:00,5.49,10.0,77
2024-01-18 01:45:00,12.7,10.0,167
2024-01-18 02:00:00,8.01,10.0,61
2024-01-18 02:15:00,39.93,30.02,292
2024-01-18 02:30:00,12.62,10.0,114
2024-01-18 02:45:00,17.96,17.27,1000
2024-01-18 03:00:00,19.45,21.02,281
2024-01-18 03:15:00,19.63,15.58,113
2024-01-18 03:30:00,17.79,18.31,250
2024-01-18 03:45:00,14.23,11.19,118
2024-01-18 04:00:00,20.91,14.23,215
2024-01-18 04:15:00,19.19,17.48,266
2024-01-18 04:30:00,14.73,11.58,210
2024-01-18 04:45:00,19.59,15.61,117
2024-01-18 05:00:00,31.07,21.69,372
2024-01-18 05:15:00,24.71,22.36,234
2024-01-18 05:30:00,25.43,19.09,190
2024-01-18 05:45:00,19.09,12.96,127
2024-01-18 06:00:00,32.28,16.69,383
2024-01-18 06:15:00,29.79,23.55,232
2024-01-18 06:30:00,31.12,19.06,362
2024-01-18 06:45:00,23.74,16.06,553
2024-01-18 07:00:00,35.61,29.02,209
2024-01-18 07:15:00,41.07,34.08,371
2024-01-18 07:30:00,44.09,42.09,469
2024-01-18 07:45:00,36.39,30.01,525
2024-01-18 08:00:00,46.05,36.79,462
2024-01-18 08:15:00,44.26,32.68,294
2024-01-18 08:30:00,46.62,34.43,404
2024-01-18 08:45:00,37.49,33.53,430
2024-01-18 09:00:00,45.49,39.08,422
2024-01-18 09:15:00,40.34,34.27,337
2024-01-18 09:30:00,42.46,38.53,516
2024-01-18 09:45:00,45.19,36.32,366
2024-01-18 10:00:00,53.35,43.11,673
2024-01-18 10:15:00,50.18,41.34,577
2024-01-18 10:30:00,51.55,40.21,361
2024-01-18 10:45:00,45.74,37.54,619
2024-01-18 11:00:00,47.84,41.89,332
2024-01-18 11:15:00,56.26,45.44,726
2024-01-18 11:30:00,53.4,39.54,485
2024-01-18 11:45:00,39.94,35.49,413
2024-01-18 12:00:00,48.62,33.78,510
2024-01-18 12:15:00,53.91,40.39,959
2024-01-18 12:30:00,47.86,38.26,568
2024-01-18 12:45:00,45.67,34.99,414
2024-01-18 13:00:00,49.52,35.35,325
2024-01-18 13:15:00,48.91,36.16,279
2024-01-18 13:30:00,58.14,54.89,828
2024-01-18 13:45:00,52.15,41.35,666
2024-01-18 14:00:00,53.51,42.04,707
2024-01-18 14:15:00,42.21,30.6,336
2024-01-18 14:30:00,44.24,31.35,431
2024-01-18 14:45:00,42.49,37.53,347
2024-01-18 15:00:00,42.53,32.92,578
2024-01-18 15:15:00,45.98,39.3,387
2024-01-18 15:30:00,95.0,75.83,1000
2024-01-18 15:45:00,32.91,26.92,317
2024-01-18 16:00:00,38.2,32.43,231
2024-01-18 16:15:00,46.14,38.3,645
2024-01-18 16:30:00,72.4,55.6,725
2024-01-18 16:45:00,42.46,30.75,409
2024-01-18 17:00:00,43.8,35.41,462
2024-01-18 17:15:00,30.82,24.43,341
2024-01-18 17:30:00,43.9,42.34,252
2024-01-18 17:45:00,34.51,23.51,421
2024-01-18 18:00:00,34.93,23.18,502
2024-01-18 18:15:00,34.89,27.62,207
2024-01-18 18:30:00,35.08,26.85,322
2024-01-18 18:45:00,23.75,20.12,200
2024-01-18 19:00:00,21.14,15.98,136
2024-01-18 19:15:00,31.78,29.37,421
2024-01-18 19:30:00,28.52,27.86,380
2024-01-18 19:45:00,13.51,12.72,113
2024-01-18 20:00:00,26.57,21.21,239
2024-01-18 20:15:00,19.3,13.86,161
2024-01-18 20:30:00,21.82,12.29,140
2024-01-18 20:45:00,17.44,15.41,158
2024-01-18 21:00:00,10.43,10.0,129
2024-01-18 21:15:00,15.65,10.0,131
2024-01-18 21:30:00,21.8,19.44,286
2024-01-18 21:45:00,20.31,19.42,151
2024-01-18 22:00:00,14.66,12.24,179
2024-01-18 22:15:00,11.81,10.0,146
2024-01-18 22:30:00,17.65,14.88,96
2024-01-18 22:45:00,9.48,10.0,110
2024-01-18 23:00:00,8.8,10.0,86
2024-01-18 23:15:00,9.08,10.0,106
2024-01-18 23:30:00,5.0,10.0,39
2024-01-18 23:45:00,11.23,10.0,119
2024-01-19 00:00:00,15.51,13.88,164
2024-01-19 00:15:00,13.56,10.0,173
2024-01-19 00:30:00,5.0,10.0,44
2024-01-19 00:45:00,10.07,10.0,83
2024-01-19 01:00:00,48.04,42.32,456
2024-01-19 01:15:00,16.2,11.81,237
2024-01-19 01:30:00,9.47,11.02,99
2024-01-19 01:45:00,17.54,14.46,224
2024-01-19 02:00:00,9.82,11.2,221
2024-01-19 02:15:00,6.03,10.0,81
2024-01-19 02:30:00,11.61,10.0,82
2024-01-19 02:45:00,17.37,16.17,167
2024-01-19 03:00:00,13.36,12.32,91
2024-01-19 03:15:00,14.85,16.84,190
2024-01-19 03:30:00,21.02,12.59,107
2024-01-19 03:45:00,10.2,10.82,121
2024-01-19 04:00:00,16.19,12.05,160
2024-01-19 04:15:00,15.47,10.0,230
2024-01-19 04:30:00,18.76,16.01,212
2024-01-19 04:45:00,22.75,16.22,190
2024-01-19 05:00:00,23.96,23.49,248
2024-01-19 05:15:00,17.09,17.65,152
2024-01-19 05:30:00,32.54,26.76,191
2024-01-19 05:45:00,23.1,18.52,176
2024-01-19 06:00:00,31.05,26.69,284
2024-01-19 06:15:00,28.27,21.77,332
2024-01-19 06:30:00,33.65,31.1,500
2024-01-19 06:45:00,27.34,23.98,349
2024-01-19 07:00:00,30.4,31.27,262
2024-01-19 07:15:00,39.2,34.77,273
2024-01-19 07:30:00,48.17,33.36,612
2024-01-19 07:45:00,39.28,28.69,514
2024-01-19 08:00:00,45.2,33.1,278
2024-01-19 08:15:00,46.04,31.57,462
2024-01-19 08:30:00,40.53,30.51,552
2024-01-19 08:45:00,30.45,26.43,199
2024-01-19 09:00:00,37.44,28.99,528
2024-01-19 09:15:00,35.53,28.79,252
2024-01-19 09:30:00,43.34,33.01,529
2024-01-19 09:45:00,34.28,30.31,492
2024-01-19 10:00:00,47.91,38.78,327
2024-01-19 10:15:00,52.2,44.55,313
2024-01-19 10:30:00,47.03,36.96,305
2024-01-19 10:45:00,52.75,41.18,263
2024-01-19 11:00:00,80.88,71.29,1000
2024-01-19 11:15:00,49.0,37.86,381
2024-01-19 11:30:00,52.55,48.97,311
2024-01-19 11:45:00,46.07,35.87,448
2024-01-19 12:00:00,43.68,37.85,329
2024-01-19 12:15:00,35.75,30.23,361
2024-01-19 12:30:00,46.57,35.72,395
2024-01-19 12:45:00,44.22,37.55,481
2024-01-19 13:00:00,46.87,46.45,499
2024-01-19 13:15:00,46.41,38.32,262
2024-01-19 13:30:00,48.87,37.03,335
2024-01-19 13:45:00,50.03,41.45,427
2024-01-19 14:00:00,37.85,32.17,300
2024-01-19 14:15:00,37.64,28.47,365
2024-01-19 14:30:00,46.66,39.05,334
2024-01-19 14:45:00,49.26,35.89,481
2024-01-19 15:00:00,90.88,75.06,1000
2024-01-19 15:15:00,44.34,29.2,620
2024-01-19 15:30:00,40.4,30.65,213
2024-01-19 15:45:00,90.37,74.6,1000
2024-01-19 16:00:00,41.5,35.42,350
2024-01-19 16:15:00,35.47,28.8,504
2024-01-19 16:30:00,47.66,39.14,533
2024-01-19 16:45:00,89.69,71.48,816
2024-01-19 17:00:00,42.65,33.27,437
2024-01-19 17:15:00,35.62,27.02,260
2024-01-19 17:30:00,40.78,35.04,409
2024-01-19 17:45:00,37.72,33.64,303
2024-01-19 18:00:00,28.65,18.75,159
2024-01-19 18:15:00,39.87,34.06,397
2024-01-19 18:30:00,26.85,26.39,337
2024-01-19 18:45:00,27.99,19.2,377
2024-01-19 19:00:00,32.81,28.18,243
2024-01-19 19:15:00,25.74,20.73,215
2024-01-19 19:30:00,25.25,15.05,206
2024-01-19 19:45:00,20.26,16.15,136
2024-01-19 20:00:00,21.1,15.83,109
2024-01-19 20:15:00,18.19,15.11,240
2024-01-19 20:30:00,28.19,25.28,421
2024-01-19 20:45:00,17.21,13.62,88
2024-01-19 21:00:00,24.12,25.53,128
2024-01-19 21:15:00,24.08,15.22,308
2024-01-19 21:30:00,14.29,14.53,198
2024-01-19 21:45:00,8.65,10.0,63
2024-01-19 22:00:00,23.28,21.56,226
2024-01-19 22:15:00,11.58,10.0,97
2024-01-19 22:30:00,6.97,10.0,70
2024-01-19 22:45:00,22.31,14.54,273
